code,quantity,creator_id,created_at,updated_at,deleted_at,manufacture_product_id,manufacture_dept_id,task_id,order_id,is_import,receiver
63637539eff451667462457,101.000000,393,2022-11-03 15:03:45+00:00,2022-11-03 15:03:45+00:00,,124,1,26.0,2048,0,Nàng TP
63637539eff451667462457,101.000000,393,2022-11-03 15:03:45+00:00,2022-11-03 15:03:45+00:00,,125,1,26.0,2048,0,Nàng TP
63637621df9791667462689,101.000000,393,2022-11-03 15:07:29+00:00,2022-11-03 15:07:29+00:00,,126,1,27.0,2024,0,Nàng TP
63637621df9791667462689,101.000000,393,2022-11-03 15:07:29+00:00,2022-11-03 15:07:29+00:00,,127,1,27.0,2024,0,Nàng TP
63621757d1f881667372887,603.000000,393,2022-11-03 15:09:24+00:00,2022-11-04 10:48:40+00:00,,94,1,16.0,1971,1,Nàng TP
636460d5a5de51667522773,150.000000,393,2022-11-04 07:48:15+00:00,2022-11-04 07:48:15+00:00,,222,1,55.0,2096,0,Nàng TP
636460d5a5de51667522773,150.000000,393,2022-11-04 07:48:15+00:00,2022-11-04 07:48:15+00:00,,223,1,55.0,2096,0,Nàng TP
636460d5a5de51667522773,150.000000,393,2022-11-04 07:48:15+00:00,2022-11-04 07:48:15+00:00,,224,1,55.0,2096,0,Nàng TP
6364617d6b2871667522941,150.000000,393,2022-11-04 07:50:41+00:00,2022-11-04 07:50:41+00:00,,225,1,56.0,2098,0,Nàng TP
6364617d6b2871667522941,150.000000,393,2022-11-04 07:50:41+00:00,2022-11-04 07:50:41+00:00,,226,1,56.0,2098,0,Nàng TP
6364617d6b2871667522941,150.000000,393,2022-11-04 07:50:41+00:00,2022-11-04 07:50:41+00:00,,227,1,56.0,2098,0,Nàng TP
63646352d5f411667523410,1000.000000,393,2022-11-04 07:58:11+00:00,2022-11-04 07:58:11+00:00,,228,1,57.0,1958,0,Nàng TP
63632645591651667442245,100.000000,393,2022-11-04 08:06:39+00:00,2022-11-04 08:06:39+00:00,,106,1,20.0,1965,0,Nàng TP
,1040.000000,400,2022-11-04 10:33:49+00:00,2022-11-04 10:47:15+00:00,,89,3,,1971,0,lanh cong lean1
,603.000000,400,2022-11-04 10:49:35+00:00,2022-11-04 10:49:35+00:00,,94,3,,1971,0,kha phong theu
,400.000000,400,2022-11-04 10:55:29+00:00,2022-11-04 10:55:29+00:00,,90,3,,1971,0,lanh lean 2
,212.000000,400,2022-11-04 15:37:39+00:00,2022-11-11 14:12:13+00:00,,274,3,,2124,0,Diễm lean 1
,207.000000,400,2022-11-04 15:37:39+00:00,2022-11-11 14:12:13+00:00,,275,3,,2124,0,Diễm lean 1
,134.000000,400,2022-11-04 15:37:39+00:00,2022-11-11 14:12:13+00:00,,276,3,,2124,0,Diễm lean 1
,302.000000,400,2022-11-04 15:37:39+00:00,2022-11-11 14:12:13+00:00,,277,3,,2124,0,Diễm lean 1
,210.000000,400,2022-11-04 15:37:39+00:00,2022-11-11 14:12:13+00:00,,278,3,,2124,0,Diễm lean 1
,134.000000,400,2022-11-04 15:37:39+00:00,2022-11-11 14:12:13+00:00,,279,3,,2124,0,Diễm lean 1
6365b094cb7011667608724,101.000000,393,2022-11-05 07:40:58+00:00,2022-11-07 13:16:31+00:00,,421,1,116.0,2070,1,Nàng TP
6365b2e723b261667609319,103.000000,393,2022-11-05 07:52:00+00:00,2022-11-05 13:29:09+00:00,,423,1,118.0,2021,1,Nàng TP
6365b2e723b261667609319,103.000000,393,2022-11-05 07:52:00+00:00,2022-11-05 13:29:09+00:00,,424,1,118.0,2021,1,Nàng TP
6365b435a84701667609653,201.000000,393,2022-11-05 07:57:41+00:00,2022-11-08 08:22:24+00:00,,428,1,121.0,1961,1,Nàng TP
6365b435a84701667609653,201.000000,393,2022-11-05 07:57:41+00:00,2022-11-08 08:22:24+00:00,,429,1,121.0,1961,1,Nàng TP
6364a22c584971667539500,252.000000,403,2022-11-05 08:02:44+00:00,2022-11-19 14:54:40+00:00,,295,2,74.0,2120,1,trang tp
6364a22c584971667539500,252.000000,403,2022-11-05 08:02:44+00:00,2022-11-19 14:54:40+00:00,,296,2,74.0,2120,1,trang tp
6364a22c584971667539500,252.000000,403,2022-11-05 08:02:44+00:00,2022-11-19 14:54:40+00:00,,297,2,74.0,2120,1,trang tp
6365b699276e61667610265,101.000000,393,2022-11-05 08:06:49+00:00,2022-11-05 13:36:03+00:00,,431,1,123.0,2069,1,Nàng TP
6364d3fd130fc1667552253,300.000000,403,2022-11-05 08:08:35+00:00,2022-11-05 08:08:35+00:00,,396,2,112.0,2108,0,TRANG TP
6364d3fd130fc1667552253,300.000000,403,2022-11-05 08:08:35+00:00,2022-11-05 08:08:35+00:00,,397,2,112.0,2108,0,TRANG TP
6364d3fd130fc1667552253,300.000000,403,2022-11-05 08:08:35+00:00,2022-11-05 08:08:35+00:00,,398,2,112.0,2108,0,TRANG TP
6364d3fd130fc1667552253,300.000000,403,2022-11-05 08:08:35+00:00,2022-11-05 08:08:35+00:00,,399,2,112.0,2108,0,TRANG TP
6364d3fd130fc1667552253,433.000000,403,2022-11-05 08:08:35+00:00,2022-11-05 08:08:35+00:00,,400,2,112.0,2108,0,TRANG TP
6364d3fd130fc1667552253,193.000000,403,2022-11-05 08:08:35+00:00,2022-11-05 08:08:35+00:00,,401,2,112.0,2108,0,TRANG TP
6364d3fd130fc1667552253,193.000000,403,2022-11-05 08:08:35+00:00,2022-11-05 08:08:35+00:00,,402,2,112.0,2108,0,TRANG TP
6364d6da64fe31667552986,300.000000,403,2022-11-05 08:10:22+00:00,2022-11-21 08:12:58+00:00,,413,2,114.0,2107,1,TRANG TP
6364d6da64fe31667552986,300.000000,403,2022-11-05 08:10:22+00:00,2022-11-21 08:12:58+00:00,,414,2,114.0,2107,1,TRANG TP
6364d6da64fe31667552986,300.000000,403,2022-11-05 08:10:22+00:00,2022-11-21 08:12:58+00:00,,415,2,114.0,2107,1,TRANG TP
6364d6da64fe31667552986,300.000000,403,2022-11-05 08:10:22+00:00,2022-11-21 08:12:58+00:00,,416,2,114.0,2107,1,TRANG TP
6364d6da64fe31667552986,433.000000,403,2022-11-05 08:10:22+00:00,2022-11-21 08:12:58+00:00,,417,2,114.0,2107,1,TRANG TP
6364d6da64fe31667552986,193.000000,403,2022-11-05 08:10:22+00:00,2022-11-21 08:12:58+00:00,,418,2,114.0,2107,1,TRANG TP
6364d6da64fe31667552986,300.000000,403,2022-11-05 08:10:22+00:00,2022-11-05 08:10:22+00:00,,419,2,114.0,2107,0,TRANG TP
6364d6da64fe31667552986,193.000000,403,2022-11-05 08:10:22+00:00,2022-11-05 08:10:22+00:00,,420,2,114.0,2107,0,TRANG TP
6365b84ea86be1667610702,104.000000,393,2022-11-05 08:15:51+00:00,2022-11-07 10:56:08+00:00,,433,1,125.0,1933,1,Nàng TP
6365b84ea86be1667610702,104.000000,393,2022-11-05 08:15:51+00:00,2022-11-05 13:18:07+00:00,,434,1,125.0,1933,1,Nàng TP
6365b84ea86be1667610702,104.000000,393,2022-11-05 08:15:51+00:00,2022-11-05 13:18:07+00:00,,435,1,125.0,1933,1,Nàng TP
6365b84ea86be1667610702,104.000000,393,2022-11-05 08:15:51+00:00,2022-11-05 13:18:07+00:00,,436,1,125.0,1933,1,Nàng TP
6365b99c4359d1667611036,101.000000,393,2022-11-05 08:19:52+00:00,2022-11-08 09:48:48+00:00,,438,1,127.0,2035,1,Nàng TP
6364d2b3c4a681667551923,300.000000,403,2022-11-05 13:09:28+00:00,2022-11-21 07:49:11+00:00,,388,2,110.0,2109,1,TRANG TP
6364d2b3c4a681667551923,300.000000,403,2022-11-05 13:09:28+00:00,2022-11-21 07:49:11+00:00,,389,2,110.0,2109,1,TRANG TP
6364d2b3c4a681667551923,300.000000,403,2022-11-05 13:09:28+00:00,2022-11-21 07:49:11+00:00,,390,2,110.0,2109,1,TRANG TP
6364d2b3c4a681667551923,300.000000,403,2022-11-05 13:09:28+00:00,2022-11-21 07:49:11+00:00,,391,2,110.0,2109,1,TRANG TP
6364d2b3c4a681667551923,433.000000,403,2022-11-05 13:09:28+00:00,2022-11-21 07:49:11+00:00,,392,2,110.0,2109,1,TRANG TP
6364d2b3c4a681667551923,193.000000,403,2022-11-05 13:09:28+00:00,2022-11-21 07:49:11+00:00,,393,2,110.0,2109,1,TRANG TP
6364d2b3c4a681667551923,193.000000,403,2022-11-05 13:09:28+00:00,2022-11-21 07:49:11+00:00,,394,2,110.0,2109,1,TRANG TP
6365c02e9bb0c1667612718,200.000000,403,2022-11-05 13:13:06+00:00,2022-11-10 09:02:01+00:00,,451,2,133.0,2145,1,TRANG TP
6365c02e9bb0c1667612718,200.000000,403,2022-11-05 13:13:06+00:00,2022-11-10 09:02:01+00:00,,452,2,133.0,2145,1,TRANG TP
6365c02e9bb0c1667612718,200.000000,403,2022-11-05 13:13:06+00:00,2022-11-10 09:02:01+00:00,,453,2,133.0,2145,1,TRANG TP
6365c02e9bb0c1667612718,128.000000,403,2022-11-05 13:13:06+00:00,2022-11-14 10:46:10+00:00,,454,2,133.0,2145,1,TRANG TP
6365c02e9bb0c1667612718,289.000000,403,2022-11-05 13:13:06+00:00,2022-11-14 10:46:10+00:00,,455,2,133.0,2145,1,TRANG TP
6365c02e9bb0c1667612718,128.000000,403,2022-11-05 13:13:06+00:00,2022-11-10 09:02:01+00:00,,456,2,133.0,2145,1,TRANG TP
6365c5a7103551667614119,200.000000,403,2022-11-05 13:14:32+00:00,2022-11-10 09:07:50+00:00,,477,2,141.0,2147,1,TRANG TP
6365c5a7103551667614119,200.000000,403,2022-11-05 13:14:32+00:00,2022-11-10 09:07:50+00:00,,478,2,141.0,2147,1,TRANG TP
6365c5a7103551667614119,200.000000,403,2022-11-05 13:14:32+00:00,2022-11-10 09:07:50+00:00,,479,2,141.0,2147,1,TRANG TP
6365c5a7103551667614119,128.000000,403,2022-11-05 13:14:32+00:00,2022-11-14 10:49:07+00:00,,480,2,141.0,2147,1,TRANG TP
6365c5a7103551667614119,289.000000,403,2022-11-05 13:14:32+00:00,2022-11-14 10:49:07+00:00,,481,2,141.0,2147,1,TRANG TP
6365c5a7103551667614119,128.000000,403,2022-11-05 13:14:32+00:00,2022-11-12 08:28:20+00:00,,482,2,141.0,2147,1,TRANG TP
,214.000000,400,2022-11-05 13:19:17+00:00,2022-11-10 08:10:38+00:00,,433,3,,1933,0,diem leam1
,115.000000,400,2022-11-05 13:19:17+00:00,2022-11-05 13:19:17+00:00,,434,3,,1933,0,diem leam1
,114.000000,400,2022-11-05 13:19:17+00:00,2022-11-05 13:19:17+00:00,,435,3,,1933,0,diem leam1
,114.000000,400,2022-11-05 13:19:17+00:00,2022-11-05 13:19:17+00:00,,436,3,,1933,0,diem leam1
,114.000000,400,2022-11-05 13:32:25+00:00,2022-11-05 13:32:25+00:00,,423,3,,2021,0,diem lean1
,112.000000,400,2022-11-05 13:32:25+00:00,2022-11-05 13:32:25+00:00,,424,3,,2021,0,diem lean1
,117.000000,400,2022-11-05 13:37:58+00:00,2022-11-05 13:37:58+00:00,,431,3,,2069,0,diem lean 1
,1080.000000,400,2022-11-05 13:43:24+00:00,2022-11-07 13:19:38+00:00,,421,3,,2070,0,diem lean 1
6364bb58cf0231667545944,100.000000,401,2022-11-07 07:38:18+00:00,2022-11-07 08:43:57+00:00,,352,4,97.0,2112,1,nang
6368547df3da01667781757,50.000000,393,2022-11-07 07:46:29+00:00,2022-11-14 10:32:33+00:00,,498,1,146.0,2055,1,Nàng TP
6368547df3da01667781757,50.000000,393,2022-11-07 07:46:29+00:00,2022-11-14 10:32:33+00:00,,499,1,146.0,2055,1,Nàng TP
6368547df3da01667781757,50.000000,393,2022-11-07 07:46:29+00:00,2022-11-14 10:32:33+00:00,,500,1,146.0,2055,1,Nàng TP
6365b435a84701667609653,201.000000,393,2022-11-07 07:51:00+00:00,2022-11-07 10:45:13+00:00,,427,1,121.0,1961,1,Nàng TP
6365b99c4359d1667611036,101.000000,393,2022-11-07 07:54:12+00:00,2022-11-08 12:43:34+00:00,,439,1,127.0,2035,1,Nàng TP
6364bb9cd6ef51667546012,100.000000,393,2022-11-07 07:59:07+00:00,2022-11-08 09:38:11+00:00,,353,1,98.0,2112,1,Nàng TP
6364bb9cd6ef51667546012,100.000000,393,2022-11-07 07:59:08+00:00,2022-11-08 09:38:11+00:00,,354,1,98.0,2112,1,Nàng TP
636379124928e1667463442,113.000000,393,2022-11-07 08:04:59+00:00,2022-11-07 08:04:59+00:00,,132,1,30.0,2130,0,Nàng TP
636379124928e1667463442,113.000000,393,2022-11-07 08:04:59+00:00,2022-11-07 08:04:59+00:00,,133,1,30.0,2130,0,Nàng TP
6368578ac11b71667782538,101.000000,393,2022-11-07 08:08:26+00:00,2022-11-08 09:10:49+00:00,,502,1,148.0,2072,1,Nàng TP
6368578ac11b71667782538,101.000000,393,2022-11-07 08:08:26+00:00,2022-11-08 09:10:49+00:00,,503,1,148.0,2072,1,Nàng TP
6363240fe51851667441679,200.000000,393,2022-11-07 08:18:59+00:00,2022-11-07 08:18:59+00:00,,97,1,18.0,1959,0,Nàng TP
63620980503181667369344,603.000000,401,2022-11-07 08:25:04+00:00,2022-11-07 10:59:23+00:00,,73,4,15.0,1971,1,nang
,603.000000,400,2022-11-07 08:34:45+00:00,2022-11-07 08:34:45+00:00,,88,3,,1971,0,diem lean1
,603.000000,400,2022-11-07 08:34:45+00:00,2022-11-07 08:34:45+00:00,,73,3,,1971,0,diem lean1
6361c715b2dc01667352341,101.500000,401,2022-11-07 09:03:40+00:00,2022-11-12 09:57:36+00:00,,29,4,5.0,2126,1,nang
6364ac950fb591667542165,100.000000,401,2022-11-07 09:07:36+00:00,2022-11-09 10:43:45+00:00,,340,4,91.0,2114,1,nang
63638045b9ccf1667465285,102.000000,403,2022-11-07 09:07:51+00:00,2022-11-08 14:20:03+00:00,,156,2,35.0,2135,1,TRANG TP
63638045b9ccf1667465285,102.000000,403,2022-11-07 09:07:51+00:00,2022-11-08 14:20:03+00:00,,157,2,35.0,2135,1,TRANG TP
63638045b9ccf1667465285,0.900000,403,2022-11-07 09:07:51+00:00,2022-11-11 10:49:32+00:00,,158,2,35.0,2135,1,TRANG TP
63638045b9ccf1667465285,61.000000,403,2022-11-07 09:07:51+00:00,2022-11-11 10:49:32+00:00,,159,2,35.0,2135,1,TRANG TP
63638045b9ccf1667465285,151.000000,403,2022-11-07 09:07:51+00:00,2022-11-11 10:49:32+00:00,,160,2,35.0,2135,1,TRANG TP
63638045b9ccf1667465285,102.000000,403,2022-11-07 09:07:51+00:00,2022-11-11 10:49:32+00:00,,161,2,35.0,2135,1,TRANG TP
63638045b9ccf1667465285,67.000000,403,2022-11-07 09:07:51+00:00,2022-11-15 07:54:54+00:00,,162,2,35.0,2135,1,TRANG TP
,202.000000,400,2022-11-07 10:42:21+00:00,2022-11-08 12:44:29+00:00,,438,3,,2035,0,thien duc
,201.000000,400,2022-11-07 10:45:55+00:00,2022-11-07 10:45:55+00:00,,427,3,,1961,0,thu duc
636350e33da781667453155,113.000000,403,2022-11-07 11:28:51+00:00,2022-11-07 11:28:51+00:00,,109,2,21.0,2130,0,TRANG TP
636350e33da781667453155,75.000000,403,2022-11-07 11:28:51+00:00,2022-11-07 11:28:51+00:00,,110,2,21.0,2130,0,TRANG TP
636350e33da781667453155,182.000000,403,2022-11-07 11:28:51+00:00,2022-11-07 11:28:51+00:00,,111,2,21.0,2130,0,TRANG TP
636350e33da781667453155,3.300000,403,2022-11-07 11:28:51+00:00,2022-11-07 11:28:51+00:00,,112,2,21.0,2130,0,TRANG TP
636350e33da781667453155,63.000000,403,2022-11-07 11:28:51+00:00,2022-11-07 11:28:51+00:00,,113,2,21.0,2130,0,TRANG TP
636350e33da781667453155,75.000000,403,2022-11-07 11:28:51+00:00,2022-11-07 11:28:51+00:00,,114,2,21.0,2130,0,TRANG TP
63620ceb83c3e1667370219,603.000000,403,2022-11-07 13:00:31+00:00,2022-11-08 11:20:29+00:00,,88,2,14.0,1971,1,TRANG TP
63620ceb83c3e1667370219,603.000000,403,2022-11-07 13:00:31+00:00,2022-11-08 11:20:29+00:00,,89,2,14.0,1971,1,TRANG TP
63620ceb83c3e1667370219,603.000000,403,2022-11-07 13:00:31+00:00,2022-11-08 11:20:29+00:00,,90,2,14.0,1971,1,TRANG TP
63620ceb83c3e1667370219,380.000000,403,2022-11-07 13:00:31+00:00,2022-11-11 10:13:38+00:00,,91,2,14.0,1971,1,TRANG TP
63620ceb83c3e1667370219,925.000000,403,2022-11-07 13:00:31+00:00,2022-11-11 10:13:38+00:00,,92,2,14.0,1971,1,TRANG TP
6361e2be0aadf1667359422,252.000000,403,2022-11-07 14:48:25+00:00,2022-11-09 10:03:16+00:00,,51,2,7.0,2125,1,TRANG TP
6361e2be0aadf1667359422,252.000000,403,2022-11-07 14:48:25+00:00,2022-11-11 10:31:03+00:00,,52,2,7.0,2125,1,TRANG TP
6361e2be0aadf1667359422,252.000000,403,2022-11-07 14:48:25+00:00,2022-11-09 10:03:44+00:00,,53,2,7.0,2125,1,TRANG TP
6361e2be0aadf1667359422,167.000000,403,2022-11-07 14:48:26+00:00,2022-11-11 10:31:03+00:00,,54,2,7.0,2125,1,TRANG TP
6361e2be0aadf1667359422,252.000000,403,2022-11-07 14:48:26+00:00,2022-11-11 10:31:03+00:00,,55,2,7.0,2125,1,TRANG TP
6361e2be0aadf1667359422,375.000000,403,2022-11-07 14:48:26+00:00,2022-11-07 14:48:26+00:00,,56,2,7.0,2125,0,TRANG TP
6361e2be0aadf1667359422,252.000000,403,2022-11-07 14:48:26+00:00,2022-11-09 14:52:11+00:00,,57,2,7.0,2125,1,TRANG TP
6361e2be0aadf1667359422,167.000000,403,2022-11-07 14:48:26+00:00,2022-11-09 14:52:11+00:00,,58,2,7.0,2125,1,TRANG TP
6364cc3b0e5201667550267,101.000000,403,2022-11-07 14:51:21+00:00,2022-11-08 11:06:24+00:00,,369,2,104.0,2110,1,TRANG TP
6364cc3b0e5201667550267,101.000000,403,2022-11-07 14:51:21+00:00,2022-11-08 11:06:24+00:00,,370,2,104.0,2110,1,TRANG TP
6364cc3b0e5201667550267,101.000000,403,2022-11-07 14:51:21+00:00,2022-11-08 11:06:24+00:00,,371,2,104.0,2110,1,TRANG TP
6364cc3b0e5201667550267,101.000000,403,2022-11-07 14:51:21+00:00,2022-11-11 09:10:40+00:00,,372,2,104.0,2110,1,TRANG TP
6364cc3b0e5201667550267,150.000000,403,2022-11-07 14:51:21+00:00,2022-11-11 09:10:40+00:00,,373,2,104.0,2110,1,TRANG TP
6364cc3b0e5201667550267,101.000000,403,2022-11-07 14:51:21+00:00,2022-11-08 11:06:24+00:00,,374,2,104.0,2110,1,TRANG TP
6364cc3b0e5201667550267,67.000000,403,2022-11-07 14:51:21+00:00,2022-11-11 09:10:40+00:00,,375,2,104.0,2110,1,TRANG TP
6361c5a7ecb671667351975,101.000000,403,2022-11-07 14:54:01+00:00,2022-11-08 08:07:21+00:00,,17,2,3.0,2126,1,TRANG TP
6361c5a7ecb671667351975,101.000000,403,2022-11-07 14:54:01+00:00,2022-11-08 08:07:21+00:00,,18,2,3.0,2126,1,TRANG TP
6361c5a7ecb671667351975,101.000000,403,2022-11-07 14:54:01+00:00,2022-11-08 08:07:21+00:00,,19,2,3.0,2126,1,TRANG TP
6361c5a7ecb671667351975,67.000000,403,2022-11-07 14:54:01+00:00,2022-11-08 08:07:21+00:00,,20,2,3.0,2126,1,TRANG TP
6361c5a7ecb671667351975,150.000000,403,2022-11-07 14:54:01+00:00,2022-11-08 08:07:21+00:00,,21,2,3.0,2126,1,TRANG TP
6361c5a7ecb671667351975,101.000000,403,2022-11-07 14:54:01+00:00,2022-11-08 08:14:54+00:00,,22,2,3.0,2126,1,TRANG TP
6361c5a7ecb671667351975,67.000000,403,2022-11-07 14:54:01+00:00,2022-11-08 08:07:21+00:00,,23,2,3.0,2126,1,TRANG TP
6361c5a7ecb671667351975,101.000000,403,2022-11-07 14:54:01+00:00,2022-11-08 08:15:40+00:00,,24,2,3.0,2126,1,TRANG TP
636478d66da411667528918,101.000000,403,2022-11-07 14:57:03+00:00,2022-11-09 10:07:36+00:00,,250,2,62.0,2127,1,TRANG TP
636478d66da411667528918,101.000000,403,2022-11-07 14:57:03+00:00,2022-11-09 10:07:36+00:00,,251,2,62.0,2127,1,TRANG TP
636478d66da411667528918,101.000000,403,2022-11-07 14:57:03+00:00,2022-11-09 10:07:36+00:00,,252,2,62.0,2127,1,TRANG TP
636478d66da411667528918,67.000000,403,2022-11-07 14:57:03+00:00,2022-11-10 08:54:31+00:00,,253,2,62.0,2127,1,TRANG TP
636478d66da411667528918,150.000000,403,2022-11-07 14:57:03+00:00,2022-11-09 10:07:36+00:00,,254,2,62.0,2127,1,TRANG TP
636478d66da411667528918,101.000000,403,2022-11-07 14:57:03+00:00,2022-11-09 10:07:36+00:00,,255,2,62.0,2127,1,TRANG TP
636478d66da411667528918,67.000000,403,2022-11-07 14:57:03+00:00,2022-11-09 10:07:36+00:00,,256,2,62.0,2127,1,TRANG TP
6364c74fb3c3c1667549007,100.000000,403,2022-11-07 15:01:26+00:00,2022-11-11 11:00:42+00:00,,356,2,100.0,2111,1,TRANG TP
6364c74fb3c3c1667549007,100.000000,403,2022-11-07 15:01:26+00:00,2022-11-15 09:25:03+00:00,,357,2,100.0,2111,1,TRANG TP
6364c74fb3c3c1667549007,100.000000,403,2022-11-07 15:01:26+00:00,2022-11-11 11:00:42+00:00,,358,2,100.0,2111,1,TRANG TP
6364c74fb3c3c1667549007,100.000000,403,2022-11-07 15:01:26+00:00,2022-11-11 11:00:42+00:00,,359,2,100.0,2111,1,TRANG TP
6364c74fb3c3c1667549007,66.000000,403,2022-11-07 15:01:26+00:00,2022-11-11 11:00:42+00:00,,360,2,100.0,2111,1,TRANG TP
6364c74fb3c3c1667549007,149.000000,403,2022-11-07 15:01:26+00:00,2022-11-11 11:00:42+00:00,,361,2,100.0,2111,1,TRANG TP
6364c74fb3c3c1667549007,100.000000,403,2022-11-07 15:01:26+00:00,2022-11-11 11:00:43+00:00,,362,2,100.0,2111,1,TRANG TP
6364c74fb3c3c1667549007,66.000000,403,2022-11-07 15:01:26+00:00,2022-11-11 11:00:43+00:00,,363,2,100.0,2111,1,TRANG TP
6364800f8d2111667530767,102.000000,403,2022-11-07 15:05:13+00:00,2022-11-08 09:43:07+00:00,,274,2,66.0,2124,1,TRANG TP
6364800f8d2111667530767,102.000000,403,2022-11-07 15:05:13+00:00,2022-11-08 09:43:07+00:00,,275,2,66.0,2124,1,TRANG TP
6364800f8d2111667530767,67.000000,403,2022-11-07 15:05:13+00:00,2022-11-08 09:43:07+00:00,,276,2,66.0,2124,1,TRANG TP
6364800f8d2111667530767,151.000000,403,2022-11-07 15:05:13+00:00,2022-11-08 09:43:07+00:00,,277,2,66.0,2124,1,TRANG TP
6364800f8d2111667530767,102.000000,403,2022-11-07 15:05:13+00:00,2022-11-08 09:43:07+00:00,,278,2,66.0,2124,1,TRANG TP
6364800f8d2111667530767,67.000000,403,2022-11-07 15:05:13+00:00,2022-11-08 09:43:07+00:00,,279,2,66.0,2124,1,TRANG TP
636480c8e5a601667530952,102.000000,403,2022-11-07 15:09:00+00:00,2022-11-11 08:04:55+00:00,,284,2,70.0,2123,1,TRANG TP
636480c8e5a601667530952,102.000000,403,2022-11-07 15:09:00+00:00,2022-11-11 08:04:55+00:00,,285,2,70.0,2123,1,TRANG TP
636480c8e5a601667530952,102.000000,403,2022-11-07 15:09:00+00:00,2022-11-11 08:04:55+00:00,,286,2,70.0,2123,1,TRANG TP
636480c8e5a601667530952,67.000000,403,2022-11-07 15:09:00+00:00,2022-11-12 09:43:00+00:00,,287,2,70.0,2123,1,TRANG TP
636480c8e5a601667530952,151.000000,403,2022-11-07 15:09:00+00:00,2022-11-12 09:43:00+00:00,,288,2,70.0,2123,1,TRANG TP
636480c8e5a601667530952,102.000000,403,2022-11-07 15:09:00+00:00,2022-11-11 13:52:51+00:00,,289,2,70.0,2123,1,TRANG TP
636480c8e5a601667530952,67.000000,403,2022-11-07 15:09:00+00:00,2022-11-11 13:52:51+00:00,,290,2,70.0,2123,1,TRANG TP
6364ab42c9f871667541826,100.000000,403,2022-11-07 15:12:57+00:00,2022-11-09 10:41:29+00:00,,333,2,90.0,2114,1,TRANG TP
6364ab42c9f871667541826,100.000000,403,2022-11-07 15:12:57+00:00,2022-11-09 10:41:29+00:00,,334,2,90.0,2114,1,TRANG TP
6364ab42c9f871667541826,100.000000,403,2022-11-07 15:12:57+00:00,2022-11-09 10:41:29+00:00,,335,2,90.0,2114,1,TRANG TP
6364ab42c9f871667541826,100.000000,403,2022-11-07 15:12:57+00:00,2022-11-09 14:43:39+00:00,,336,2,90.0,2114,1,TRANG TP
6364ab42c9f871667541826,149.000000,403,2022-11-07 15:12:57+00:00,2022-11-09 10:41:29+00:00,,337,2,90.0,2114,1,TRANG TP
6364ab42c9f871667541826,100.000000,403,2022-11-07 15:12:57+00:00,2022-11-09 10:41:29+00:00,,338,2,90.0,2114,1,TRANG TP
6364ab42c9f871667541826,66.000000,403,2022-11-07 15:12:57+00:00,2022-11-09 10:41:30+00:00,,339,2,90.0,2114,1,TRANG TP
6364a769504f11667540841,200.000000,403,2022-11-07 15:16:12+00:00,2022-11-19 15:35:51+00:00,,322,2,85.0,2115,1,TRANG TP
6364a769504f11667540841,200.000000,403,2022-11-07 15:16:12+00:00,2022-11-19 15:35:51+00:00,,323,2,85.0,2115,1,TRANG TP
6364a769504f11667540841,200.000000,403,2022-11-07 15:16:12+00:00,2022-11-19 15:35:51+00:00,,324,2,85.0,2115,1,TRANG TP
6364a769504f11667540841,132.000000,403,2022-11-07 15:16:12+00:00,2022-11-19 15:35:52+00:00,,325,2,85.0,2115,1,TRANG TP
